"x"
"168",146.607440877748
"169",141.261753392692
"170",137.833603137425
"171",117.73477410451
"172",257.935051818456
"173",98.4742031868283
"174",94.3130018717531
"175",191.184993848581
"176",97.51258566391
"177",160.612100509082
"178",128.2104758987
"179",126.048119362125
"180",126.467033431153
"181",184.810492959715
"182",140.047290522914
"183",135.37385524655
"184",185.816827400318
"185",220.389261962636
"186",164.37340998485
"187",138.444216524838
"188",209.505978916644
"189",187.036493597967
"190",126.419270607444
"191",114.263523519664
"192",167.432042038863
"193",213.245723458908
"194",145.126562348127
"195",148.532265448803
"196",159.120259137915
"197",154.624979205887
"198",110.848562408053
"199",130.1208921951
"200",124.543163707525
"201",177.709991497287
"202",188.356246017829
"203",127.057447969857
"204",134.801670765753
"205",133.911158676538
"206",231.863342540022
"207",174.734112555474
"208",130.368655753612
"209",109.866676731268
"210",116.35349969452
"211",164.415998958947
"212",177.298282822234
"213",171.224565443334
"214",123.697218310039
"215",107.297833483141
"216",206.108362961495
"217",100.72440419235
"218",183.394796197484
"219",124.036639327172
"220",184.722615281557
"221",163.307954755745
"222",152.644314382583
"223",255.76044627939
"224",163.007599940467
"225",180.984424300932
"226",143.66598877469
"227",75.0306831028452
"228",127.982307546929
"229",133.83661976406
"230",125.224812492145
"231",145.52805457052
"232",184.437194760971
"233",222.861308708789
"234",140.323073574996
"235",102.204343096727
"236",137.536947973352
"237",139.482241134654
"238",168.09219286866
"239",134.893412869854
"240",135.660553405459
"241",120.096118746267
"242",139.328690651537
"243",109.207127503279
"244",181.324139194046
"245",82.0200076261546
"246",152.996279024326
"247",194.258720324377
"248",137.723759390647
"249",144.808474321
"250",115.04670114285
"251",187.032856806029
"252",201.69879233163
"253",111.56421230672
"254",163.40052723464
"255",203.596662845252
"256",164.93279029392
"257",174.026994523902
"258",152.466689200986
"259",143.129678881475
"260",189.486424049232
"261",126.778390160262
"262",238.592421178173
"263",102.903913692603
"264",136.557780555199
"265",202.49502363492
"266",176.759776656536
"267",125.542087785611
"268",149.83418380368
"269",149.431640297857
"270",136.252126339308
"271",128.378806878563
"272",114.422550296316
"273",164.662256842145
"274",161.27088508626
"275",231.752928858341
"276",128.260809760543
"277",151.758959797004
"278",236.455318808008
"279",104.34614414791
"280",166.839457358828
"281",133.361890491987
"282",211.92991309698
"283",127.453095114534
"284",111.323445428314
"285",165.230774155165
"286",200.334095407343
"287",127.478466620212
"288",117.872376863363
"289",199.2077770727
"290",114.203667208453
"291",110.448075741538
"292",98.3845557628973
"293",220.373150898075
"294",144.709326557053
"295",145.741519091727
"296",152.414849699618
"297",123.866119840342
"298",96.2477957217175
"299",140.977556672184
"300",136.995515754884
